fpn-crumpton-crumpton-topic.txt,W,M,M,Y,Y,0.299839245283019,pos,0.12687209302325578,172,0.10847297297297297,74,0.9847894736842104,19,0.45814221907833813,obj,0.6056483730542928,98,0.37158172153556285,167,"[10, 2, 21, 51, 77, 64, 29, 6, 2, 0, 3]",265
fpn-caldwell-caldwell-topic.txt,W,M,U,N,N,0.5575330188679244,pos,0.14504819277108433,83,0.10085,20,1.0,3,0.45489384599460314,obj,0.560540860582896,37,0.39824254831682304,69,"[3, 3, 4, 11, 46, 33, 4, 2, 0, 0, 0]",106
fpn-carroll-carroll-topic.txt,W,M,P,Y,N,0.3640511111111111,pos,0.14262903225806445,62,0.124375,24,1.0,4,0.46416713075193655,obj,0.6038336214518913,32,0.38710975657265057,58,"[6, 0, 2, 10, 40, 20, 9, 1, 1, 0, 1]",90
fpn-biggs-biggs-topic.txt,W,M,U,N,N,0.4951816513761468,pos,0.14495294117647056,85,0.11995454545454547,22,0.872,2,0.4526584370684032,obj,0.6056201997001005,38,0.3707915781951005,71,"[5, 5, 5, 17, 39, 23, 10, 2, 1, 2, 0]",109
fpn-lane-lane-topic.txt,B,M,M,N,Y,0.5653092741935486,pos,0.1652562814070352,199,0.13569230769230772,26,0.9909130434782609,23,0.4240188930677082,obj,0.619160979608315,85,0.32225768229499907,163,"[27, 4, 14, 50, 65, 52, 15, 13, 5, 3, 0]",248
fpn-johnstonr-johnston-topic.txt,W,M,U,N,N,0.27743631840796007,pos,0.125827868852459,122,0.10445161290322583,62,0.9908823529411764,17,0.4241394831805197,obj,0.6008160005286444,70,0.3297321838341936,131,"[17, 5, 19, 34, 55, 47, 17, 3, 0, 1, 3]",201
fpn-fee-fee-topic.txt,W,M,M,N,Y,0.24687585301837273,pos,0.12586885245901638,244,0.1215087719298245,114,0.9717826086956521,23,0.41588783783468736,obj,0.6188217562100619,118,0.3248376387156982,263,"[30, 18, 38, 73, 98, 68, 34, 14, 5, 1, 2]",381
fpn-leconte-leconte-topic.txt,W,M,U,N,N,0.5027359081419623,pos,0.13048275862068953,377,0.10593617021276598,94,1.0,8,0.4872793423772861,obj,0.5991243663583792,208,0.4014351911298041,271,"[6, 3, 25, 73, 160, 132, 57, 17, 5, 0, 1]",479
fpn-sawyer-sawyer-topic.txt,W,M,U,N,N,0.513425,pos,0.12435000000000003,80,0.0955263157894737,19,0.9311999999999999,5,0.44796402435746113,obj,0.5957467330228223,29,0.39082137700685443,75,"[4, 0, 2, 21, 48, 18, 8, 0, 1, 1, 1]",104
fpn-boyd1-boyd1-topic.txt,W,F,U,Y,N,0.09121791530944623,pos,0.15624764890282125,319,0.14260330578512395,242,0.9682452830188679,53,0.44054837578386924,obj,0.6388415327891802,235,0.31759615442173705,379,"[58, 18, 48, 104, 126, 131, 66, 46, 6, 4, 7]",614
fpn-boyd2-boyd2-topic.txt,W,F,U,Y,N,0.07721064257028114,pos,0.13645531914893616,235,0.1361958762886598,194,0.9751884057971014,69,0.42125653918515754,obj,0.641295616393347,184,0.2923164429867281,314,"[67, 17, 37, 75, 103, 97, 57, 25, 8, 3, 9]",498
fpn-clay-clay-topic.txt,W,F,U,N,N,0.37564476744186137,pos,0.14721787709497208,716,0.12769029850746264,268,0.9702916666666668,48,0.47972508764348837,obj,0.6094857732940995,483,0.36556404726234976,549,"[47, 17, 46, 142, 265, 311, 129, 48, 15, 6, 6]",1032
fpn-arp-arp-topic.txt,W,M,M,Y,N,0.3351623973727422,pos,0.16354936708860754,395,0.1269575757575758,165,0.9594285714285714,49,0.45083193017998646,obj,0.5946722632412286,243,0.35533138118030994,366,"[47, 7, 28, 72, 202, 162, 61, 23, 3, 1, 3]",609
fpn-patton-patton-topic.txt,W,M,M,N,N,0.2255180952380951,pos,0.12992592592592592,54,0.12444117647058826,34,0.9723529411764706,17,0.3751556858982144,obj,0.5927301097177133,22,0.31748535669304595,83,"[11, 7, 13, 18, 34, 16, 3, 2, 0, 1, 0]",105
neh-dsmith-dsmith-topic.txt,B,M,M,N,Y,0.4897198275862069,pos,0.1469252873563218,174,0.11962857142857143,35,0.9945652173913043,23,0.39410217793302893,obj,0.6214003844085731,68,0.2998565801260958,164,"[25, 13, 25, 47, 50, 46, 13, 4, 3, 3, 3]",232
