fpn-crumpton-crumpton.xml,W,M,M,Y,Y,0.1847908333333333,pos,0.171580487804878,205,0.1720674157303371,89,0.9306827956989248,186,0.30652589608177405,obj,0.6287114197095245,116,0.203851388552052,364,"[173, 6, 28, 56, 90, 72, 34, 10, 3, 1, 7]",480
fpn-caldwell-caldwell.xml,W,M,U,N,N,0.48924999999999985,pos,0.1532183908045977,87,0.10854166666666666,24,0.705,11,0.42255804105542033,obj,0.570897739527363,39,0.35285625502643525,83,"[11, 5, 5, 12, 47, 35, 4, 2, 0, 0, 1]",122
fpn-carroll-carroll.xml,W,M,P,Y,N,0.23650074626865672,pos,0.1413650793650793,63,0.15522222222222226,27,0.9318181818181818,44,0.3266794161766738,obj,0.6158386632260765,33,0.23220164238825483,101,"[46, 0, 2, 13, 40, 20, 9, 1, 1, 0, 2]",134
fpn-biggs-biggs.xml,W,M,U,N,N,0.36647133333333337,pos,0.15922222222222215,90,0.13776000000000002,25,0.9641142857142857,35,0.3507469491181912,obj,0.6170891897150954,40,0.2538952252647715,110,"[39, 5, 8, 18, 39, 24, 10, 3, 1, 3, 0]",150
fpn-lane-lane.xml,B,M,M,N,Y,0.3147775303643724,pos,0.2049999999999999,240,0.2195348837209303,43,0.7451279620853081,211,0.2767672438327421,obj,0.6549486013983579,109,0.16969771662585337,385,"[210, 7, 23, 65, 72, 62, 18, 15, 11, 5, 6]",494
fpn-johnstonr-johnston.xml,W,M,U,N,N,0.22785555555555542,pos,0.1301060606060606,132,0.11195588235294118,68,0.9777884615384616,52,0.36705472256959687,obj,0.6087679496997506,75,0.264633863616142,177,"[52, 7, 21, 37, 57, 50, 18, 5, 0, 2, 3]",252
fpn-fee-fee.xml,W,M,M,N,Y,0.22460725995316155,pos,0.12934126984126992,252,0.12439830508474574,118,0.9008947368421054,57,0.38405420375385174,obj,0.6213467259518086,122,0.28913719487466905,305,"[63, 20, 40, 75, 100, 70, 35, 15, 5, 2, 2]",427
fpn-leconte-leconte.xml,W,M,U,N,N,0.47280988593155887,pos,0.13115776081424926,393,0.11740816326530612,98,0.9100857142857143,35,0.46421541377228653,obj,0.6044187754820841,216,0.36652532948416855,310,"[31, 3, 30, 77, 165, 133, 60, 18, 6, 0, 3]",526
fpn-sawyer-sawyer.xml,W,M,U,N,N,0.4080795454545455,pos,0.13864705882352946,85,0.11850000000000001,22,0.8662400000000001,25,0.3777653500753306,obj,0.6140274212463772,32,0.3021614873005954,100,"[27, 0, 2, 21, 50, 19, 8, 0, 2, 1, 2]",132
fpn-boyd1-boyd1.xml,W,F,U,Y,N,0.07553687707641189,pos,0.1795616797900262,381,0.15435611510791367,278,0.7968811475409837,244,0.35454113864658465,obj,0.6530321313412695,276,0.22314797439820708,627,"[252, 23, 59, 116, 140, 152, 75, 55, 10, 8, 13]",903
fpn-boyd2-boyd2.xml,W,F,U,Y,N,0.05295843621399177,pos,0.15125357142857146,280,0.15079411764705886,238,0.8714928909952605,211,0.34327272886817045,obj,0.6594713267728514,218,0.20837782800081145,511,"[222, 21, 44, 92, 111, 104, 71, 32, 12, 5, 15]",729
fpn-clay-clay.xml,W,F,U,N,N,0.32542272727272786,pos,0.15548419721871043,791,0.14013157894736847,304,0.9078287292817678,181,0.4308397201005268,obj,0.6221980120038909,531,0.29444877647544504,745,"[192, 22, 57, 152, 276, 332, 143, 59, 16, 11, 16]",1276
fpn-arp-arp.xml,W,M,M,Y,N,0.20417971962616832,pos,0.19007051282051268,468,0.1591943127962086,211,0.7238388746803069,391,0.30737234602114594,obj,0.6132914327719593,282,0.1978936880722514,788,"[392, 16, 48, 87, 219, 186, 71, 33, 5, 6, 7]",1070
fpn-patton-patton.xml,W,M,M,N,N,0.2015127999999999,pos,0.1432241379310345,58,0.12708571428571433,35,0.9540625,32,0.3346641094878333,obj,0.5927301097177133,22,0.2795432162348493,103,"[25, 7, 13, 18, 40, 16, 3, 2, 0, 1, 0]",125
neh-dsmith-dsmith.xml,B,M,M,N,Y,0.3244571808510638,pos,0.17130541871921173,203,0.17561224489795918,49,0.7973790322580645,124,0.2873090585158602,obj,0.6350859943488826,82,0.19031004920188793,294,"[136, 17, 27, 50, 56, 51, 21, 6, 3, 4, 5]",376
fpn-davisr-davis.xml,W,F,M,N,N,0.16391140684410638,pos,0.15930660377358496,424,0.14689626556016586,241,0.9204919354838709,124,0.41373052317768033,obj,0.6460353514682884,289,0.2794583324257085,500,"[117, 34, 64, 106, 158, 151, 85, 37, 14, 9, 14]",789
fpn-hughest-hughes.xml,W,M,U,N,N,0.3171483333333334,pos,0.1053333333333333,39,0.11333333333333334,18,0.0,3,0.43445513883447795,obj,0.5673002434702663,17,0.38193498118777097,43,"[4, 0, 0, 11, 28, 10, 7, 0, 0, 0, 0]",60
fpn-ferebee-ferebee.xml,B,M,M,N,Y,0.12816491228070176,pos,0.11741379310344825,29,0.08849999999999998,18,0.8859,10,0.35615890898168384,obj,0.6336588766972966,14,0.2658100822835775,43,"[12, 3, 4, 8, 15, 8, 4, 2, 0, 1, 0]",57
fpn-bagby-bagby.xml,W,M,U,N,N,0.5270533333333335,pos,0.15156250000000002,32,0.09019999999999999,5,0.875,8,0.43202676854207034,obj,0.6064483556079872,18,0.3157457104981259,27,"[7, 0, 1, 6, 12, 11, 6, 2, 0, 0, 0]",45
